ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
p_anutaanut1237-fFeZS-1,,p_anutaanut1237,fFeZS,"kave, tuatina",kave,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFeZS-2,,p_anutaanut1237,fFeZS,"kave, tuatina",tuatina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFyZS-1,,p_anutaanut1237,fFyZS,"kave, tuatina",kave,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFyZS-2,,p_anutaanut1237,fFyZS,"kave, tuatina",tuatina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFeBD-1,,p_anutaanut1237,fFeBD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFyBD-1,,p_anutaanut1237,fFyBD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFeZD-1,,p_anutaanut1237,fFeZD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFyZD-1,,p_anutaanut1237,fFyZD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMeBS-1,,p_anutaanut1237,fMeBS,"kave, tuatina",kave,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMeBS-2,,p_anutaanut1237,fMeBS,"kave, tuatina",tuatina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMyBS-1,,p_anutaanut1237,fMyBS,"kave, tuatina",kave,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMyBS-2,,p_anutaanut1237,fMyBS,"kave, tuatina",tuatina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMeZS-1,,p_anutaanut1237,fMeZS,"kave, tuatina",kave,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMeZS-2,,p_anutaanut1237,fMeZS,"kave, tuatina",tuatina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMyZS-1,,p_anutaanut1237,fMyZS,"kave, tuatina",kave,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMyZS-2,,p_anutaanut1237,fMyZS,"kave, tuatina",tuatina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMeBD-1,,p_anutaanut1237,fMeBD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMyBD-1,,p_anutaanut1237,fMyBD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMeZD-1,,p_anutaanut1237,fMeZD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMyZD-1,,p_anutaanut1237,fMyZD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFBeS-1,,p_anutaanut1237,fFBeS,"kave, tuatina",kave,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFBeS-2,,p_anutaanut1237,fFBeS,"kave, tuatina",tuatina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFByS-1,,p_anutaanut1237,fFByS,"kave, tuatina",kave,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFByS-2,,p_anutaanut1237,fFByS,"kave, tuatina",tuatina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFZeS-1,,p_anutaanut1237,fFZeS,"kave, tuatina",kave,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFZeS-2,,p_anutaanut1237,fFZeS,"kave, tuatina",tuatina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFZyS-1,,p_anutaanut1237,fFZyS,"kave, tuatina",kave,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFZyS-2,,p_anutaanut1237,fFZyS,"kave, tuatina",tuatina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFBeD-1,,p_anutaanut1237,fFBeD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFByD-1,,p_anutaanut1237,fFByD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFZeD-1,,p_anutaanut1237,fFZeD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fFZyD-1,,p_anutaanut1237,fFZyD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMBeS-1,,p_anutaanut1237,fMBeS,"kave, tuatina",kave,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMBeS-2,,p_anutaanut1237,fMBeS,"kave, tuatina",tuatina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMByS-1,,p_anutaanut1237,fMByS,"kave, tuatina",kave,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMByS-2,,p_anutaanut1237,fMByS,"kave, tuatina",tuatina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMZeS-1,,p_anutaanut1237,fMZeS,"kave, tuatina",kave,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMZeS-2,,p_anutaanut1237,fMZeS,"kave, tuatina",tuatina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMZyS-1,,p_anutaanut1237,fMZyS,"kave, tuatina",kave,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMZyS-2,,p_anutaanut1237,fMZyS,"kave, tuatina",tuatina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMBeD-1,,p_anutaanut1237,fMBeD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMByD-1,,p_anutaanut1237,fMByD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMZeD-1,,p_anutaanut1237,fMZeD,taina,taina,,Inferred; NA,Marck1996,,,,
p_anutaanut1237-fMZyD-1,,p_anutaanut1237,fMZyD,taina,taina,,Inferred; NA,Marck1996,,,,
p_arakiarak1252-meB-1,,p_arakiarak1252,meB,roha-,roha-,,,Francois2002,,,,
p_arakiarak1252-myB-1,,p_arakiarak1252,myB,rasi-,rasi-,,,Francois2002,,,,
p_arakiarak1252-feB-1,,p_arakiarak1252,feB,roha-,roha-,,,Francois2002,,,,
p_arakiarak1252-fyB-1,,p_arakiarak1252,fyB,rasi-,rasi-,,,Francois2002,,,,
p_arakiarak1252-meZ-1,,p_arakiarak1252,meZ,veroha-,veroha-,,,Francois2002,,,,
p_arakiarak1252-myZ-1,,p_arakiarak1252,myZ,verasi-,verasi-,,,Francois2002,,,,
p_arakiarak1252-feZ-1,,p_arakiarak1252,feZ,veroha-,veroha-,,,Francois2002,,,,
p_arakiarak1252-fyZ-1,,p_arakiarak1252,fyZ,verasi-,verasi-,,,Francois2002,,,,
p_arakiarak1252-mF-1,,p_arakiarak1252,mF,ta,ta,,,Francois2002,,,,
p_arakiarak1252-mM-1,,p_arakiarak1252,mM,puá,puá,,,Francois2002,,,,
p_arakiarak1252-fF-1,,p_arakiarak1252,fF,ta,ta,,,Francois2002,,,,
p_arakiarak1252-fM-1,,p_arakiarak1252,fM,puá,puá,,,Francois2002,,,,
p_arakiarak1252-mS-1,,p_arakiarak1252,mS,"naru-, tu-",naru-,,,Francois2002,,,,
p_arakiarak1252-mS-2,,p_arakiarak1252,mS,"naru-, tu-",tu-,,,Francois2002,,,,
p_arakiarak1252-fS-1,,p_arakiarak1252,fS,"naru-, tu-",naru-,,,Francois2002,,,,
p_arakiarak1252-fS-2,,p_arakiarak1252,fS,"naru-, tu-",tu-,,,Francois2002,,,,
p_arakiarak1252-mD-1,,p_arakiarak1252,mD,"venaru-, vetu-",venaru-,,,Francois2002,,,,
p_arakiarak1252-mD-2,,p_arakiarak1252,mD,"venaru-, vetu-",vetu-,,,Francois2002,,,,
p_arakiarak1252-fD-1,,p_arakiarak1252,fD,"venaru-, vetu-",venaru-,,,Francois2002,,,,
p_arakiarak1252-fD-2,,p_arakiarak1252,fD,"venaru-, vetu-",vetu-,,,Francois2002,,,,
p_arakiarak1252-mSS-1,,p_arakiarak1252,mSS,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-mSD-1,,p_arakiarak1252,mSD,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-mDS-1,,p_arakiarak1252,mDS,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-mDD-1,,p_arakiarak1252,mDD,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-fSS-1,,p_arakiarak1252,fSS,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-fSD-1,,p_arakiarak1252,fSD,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-fDS-1,,p_arakiarak1252,fDS,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-fDD-1,,p_arakiarak1252,fDD,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-mFF-1,,p_arakiarak1252,mFF,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-mFM-1,,p_arakiarak1252,mFM,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-mMF-1,,p_arakiarak1252,mMF,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-mMM-1,,p_arakiarak1252,mMM,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-fFF-1,,p_arakiarak1252,fFF,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-fFM-1,,p_arakiarak1252,fFM,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-fMF-1,,p_arakiarak1252,fMF,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-fMM-1,,p_arakiarak1252,fMM,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-meBS-1,,p_arakiarak1252,meBS,"naru-, tu-",naru-,,,Francois2002,,,,
p_arakiarak1252-meBS-2,,p_arakiarak1252,meBS,"naru-, tu-",tu-,,,Francois2002,,,,
p_arakiarak1252-myBS-1,,p_arakiarak1252,myBS,"naru-, tu-",naru-,,,Francois2002,,,,
p_arakiarak1252-myBS-2,,p_arakiarak1252,myBS,"naru-, tu-",tu-,,,Francois2002,,,,
p_arakiarak1252-meZS-1,,p_arakiarak1252,meZS,"rahura-, elua, m̈ara-",rahura-,,,Francois2002,,,,
p_arakiarak1252-meZS-2,,p_arakiarak1252,meZS,"rahura-, elua, m̈ara-",elua,,,Francois2002,,,,
p_arakiarak1252-meZS-3,,p_arakiarak1252,meZS,"rahura-, elua, m̈ara-",m̈ara-,,,Francois2002,,,,
p_arakiarak1252-myZS-1,,p_arakiarak1252,myZS,"rahura-, elua, m̈ara-",rahura-,,,Francois2002,,,,
p_arakiarak1252-myZS-2,,p_arakiarak1252,myZS,"rahura-, elua, m̈ara-",elua,,,Francois2002,,,,
p_arakiarak1252-myZS-3,,p_arakiarak1252,myZS,"rahura-, elua, m̈ara-",m̈ara-,,,Francois2002,,,,
p_arakiarak1252-meBD-1,,p_arakiarak1252,meBD,"naru-, tu-",naru-,,,Francois2002,,,,
p_arakiarak1252-meBD-2,,p_arakiarak1252,meBD,"naru-, tu-",tu-,,,Francois2002,,,,
p_arakiarak1252-myBD-1,,p_arakiarak1252,myBD,"naru-, tu-",naru-,,,Francois2002,,,,
p_arakiarak1252-myBD-2,,p_arakiarak1252,myBD,"naru-, tu-",tu-,,,Francois2002,,,,
p_arakiarak1252-meZD-1,,p_arakiarak1252,meZD,"venaru-, vetu-",venaru-,,,Francois2002,,,,
p_arakiarak1252-meZD-2,,p_arakiarak1252,meZD,"venaru-, vetu-",vetu-,,,Francois2002,,,,
p_arakiarak1252-myZD-1,,p_arakiarak1252,myZD,"venaru-, vetu-",venaru-,,,Francois2002,,,,
p_arakiarak1252-myZD-2,,p_arakiarak1252,myZD,"venaru-, vetu-",vetu-,,,Francois2002,,,,
p_arakiarak1252-feBS-1,,p_arakiarak1252,feBS,"venaru-, vetu-",venaru-,,,Francois2002,,,,
p_arakiarak1252-feBS-2,,p_arakiarak1252,feBS,"venaru-, vetu-",vetu-,,,Francois2002,,,,
p_arakiarak1252-fyBS-1,,p_arakiarak1252,fyBS,"venaru-, vetu-",venaru-,,,Francois2002,,,,
p_arakiarak1252-fyBS-2,,p_arakiarak1252,fyBS,"venaru-, vetu-",vetu-,,,Francois2002,,,,
p_arakiarak1252-feZS-1,,p_arakiarak1252,feZS,"rahura-, elua, m̈ara-",rahura-,,,Francois2002,,,,
p_arakiarak1252-feZS-2,,p_arakiarak1252,feZS,"rahura-, elua, m̈ara-",elua,,,Francois2002,,,,
p_arakiarak1252-feZS-3,,p_arakiarak1252,feZS,"rahura-, elua, m̈ara-",m̈ara-,,,Francois2002,,,,
p_arakiarak1252-fyZS-1,,p_arakiarak1252,fyZS,"rahura-, elua, m̈ara-",rahura-,,,Francois2002,,,,
p_arakiarak1252-fyZS-2,,p_arakiarak1252,fyZS,"rahura-, elua, m̈ara-",elua,,,Francois2002,,,,
p_arakiarak1252-fyZS-3,,p_arakiarak1252,fyZS,"rahura-, elua, m̈ara-",m̈ara-,,,Francois2002,,,,
p_arakiarak1252-feBD-1,,p_arakiarak1252,feBD,naru-,naru-,,,Francois2002,,,,
p_arakiarak1252-fyBD-1,,p_arakiarak1252,fyBD,naru-,naru-,,,Francois2002,,,,
p_arakiarak1252-feZD-1,,p_arakiarak1252,feZD,"rahura-, elua, m̈ara-",rahura-,,,Francois2002,,,,
p_arakiarak1252-feZD-2,,p_arakiarak1252,feZD,"rahura-, elua, m̈ara-",elua,,,Francois2002,,,,
p_arakiarak1252-feZD-3,,p_arakiarak1252,feZD,"rahura-, elua, m̈ara-",m̈ara-,,,Francois2002,,,,
p_arakiarak1252-fyZD-1,,p_arakiarak1252,fyZD,"rahura-, elua, m̈ara-",rahura-,,,Francois2002,,,,
p_arakiarak1252-fyZD-2,,p_arakiarak1252,fyZD,"rahura-, elua, m̈ara-",elua,,,Francois2002,,,,
p_arakiarak1252-fyZD-3,,p_arakiarak1252,fyZD,"rahura-, elua, m̈ara-",m̈ara-,,,Francois2002,,,,
p_arakiarak1252-mFeB-1,,p_arakiarak1252,mFeB,ta,ta,,,Francois2002,,,,
p_arakiarak1252-mFyB-1,,p_arakiarak1252,mFyB,ta,ta,,,Francois2002,,,,
p_arakiarak1252-mFeZ-1,,p_arakiarak1252,mFeZ,tetei-,tetei-,,,Francois2002,,,,
p_arakiarak1252-mFyZ-1,,p_arakiarak1252,mFyZ,tetei-,tetei-,,,Francois2002,,,,
p_arakiarak1252-mMeB-1,,p_arakiarak1252,mMeB,"lala, rahura-, elua-, m̈ara-",lala,,,Francois2002,,,,
p_arakiarak1252-mMeB-2,,p_arakiarak1252,mMeB,"lala, rahura-, elua-, m̈ara-",rahura-,,,Francois2002,,,,
p_arakiarak1252-mMeB-3,,p_arakiarak1252,mMeB,"lala, rahura-, elua-, m̈ara-",elua-,,,Francois2002,,,,
p_arakiarak1252-mMeB-4,,p_arakiarak1252,mMeB,"lala, rahura-, elua-, m̈ara-",m̈ara-,,,Francois2002,,,,
p_arakiarak1252-mMyB-1,,p_arakiarak1252,mMyB,"lala, rahura-, elua-, m̈ara-",lala,,,Francois2002,,,,
p_arakiarak1252-mMyB-2,,p_arakiarak1252,mMyB,"lala, rahura-, elua-, m̈ara-",rahura-,,,Francois2002,,,,
p_arakiarak1252-mMyB-3,,p_arakiarak1252,mMyB,"lala, rahura-, elua-, m̈ara-",elua-,,,Francois2002,,,,
p_arakiarak1252-mMyB-4,,p_arakiarak1252,mMyB,"lala, rahura-, elua-, m̈ara-",m̈ara-,,,Francois2002,,,,
p_arakiarak1252-mMeZ-1,,p_arakiarak1252,mMeZ,puá,puá,,,Francois2002,,,,
p_arakiarak1252-mMyZ-1,,p_arakiarak1252,mMyZ,puá,puá,,,Francois2002,,,,
p_arakiarak1252-fFeB-1,,p_arakiarak1252,fFeB,ta,ta,,,Francois2002,,,,
p_arakiarak1252-fFyB-1,,p_arakiarak1252,fFyB,ta,ta,,,Francois2002,,,,
p_arakiarak1252-fFeZ-1,,p_arakiarak1252,fFeZ,tetei-,tetei-,,,Francois2002,,,,
p_arakiarak1252-fFyZ-1,,p_arakiarak1252,fFyZ,tetei-,tetei-,,,Francois2002,,,,
p_arakiarak1252-fMeB-1,,p_arakiarak1252,fMeB,"lala, rahura-, elua-, m̈ara-",lala,,,Francois2002,,,,
p_arakiarak1252-fMeB-2,,p_arakiarak1252,fMeB,"lala, rahura-, elua-, m̈ara-",rahura-,,,Francois2002,,,,
p_arakiarak1252-fMeB-3,,p_arakiarak1252,fMeB,"lala, rahura-, elua-, m̈ara-",elua-,,,Francois2002,,,,
p_arakiarak1252-fMeB-4,,p_arakiarak1252,fMeB,"lala, rahura-, elua-, m̈ara-",m̈ara-,,,Francois2002,,,,
p_arakiarak1252-fMyB-1,,p_arakiarak1252,fMyB,"lala, rahura-, elua-, m̈ara-",lala,,,Francois2002,,,,
p_arakiarak1252-fMyB-2,,p_arakiarak1252,fMyB,"lala, rahura-, elua-, m̈ara-",rahura-,,,Francois2002,,,,
p_arakiarak1252-fMyB-3,,p_arakiarak1252,fMyB,"lala, rahura-, elua-, m̈ara-",elua-,,,Francois2002,,,,
p_arakiarak1252-fMyB-4,,p_arakiarak1252,fMyB,"lala, rahura-, elua-, m̈ara-",m̈ara-,,,Francois2002,,,,
p_arakiarak1252-fMeZ-1,,p_arakiarak1252,fMeZ,puá,puá,,,Francois2002,,,,
p_arakiarak1252-fMyZ-1,,p_arakiarak1252,fMyZ,puá,puá,,,Francois2002,,,,
p_arakiarak1252-mW-1,,p_arakiarak1252,mW,naivou-,naivou-,,,Francois2002,,,,
p_arakiarak1252-fH-1,,p_arakiarak1252,fH,rua-,rua-,,,Francois2002,,,,
p_arakiarak1252-mDH-1,,p_arakiarak1252,mDH,paliha-,paliha-,,,Francois2002,,,,
p_arakiarak1252-fDH-1,,p_arakiarak1252,fDH,paliha-,paliha-,,,Francois2002,,,,
p_arakiarak1252-mSW-1,,p_arakiarak1252,mSW,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-fSW-1,,p_arakiarak1252,fSW,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-mWF-1,,p_arakiarak1252,mWF,paliha-,paliha-,,,Francois2002,,,,
p_arakiarak1252-mWM-1,,p_arakiarak1252,mWM,vepaliha-,vepaliha-,,,Francois2002,,,,
p_arakiarak1252-mWB-1,,p_arakiarak1252,mWB,rahu-,rahu-,,,Francois2002,,,,
p_arakiarak1252-mWZ-1,,p_arakiarak1252,mWZ,verahu-,verahu-,,,Francois2002,,,,
p_arakiarak1252-fHF-1,,p_arakiarak1252,fHF,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-fHM-1,,p_arakiarak1252,fHM,tapu-,tapu-,,,Francois2002,,,,
p_arakiarak1252-fHB-1,,p_arakiarak1252,fHB,"roha-, rasi-",roha-,,"roha- = older, rasi- = younger brother-in-law",Francois2002,,,,
p_arakiarak1252-fHB-2,,p_arakiarak1252,fHB,"roha-, rasi-",rasi-,,"roha- = older, rasi- = younger brother-in-law",Francois2002,,,,
p_arakiarak1252-fHZ-1,,p_arakiarak1252,fHZ,vuggo-,vuggo-,,,Francois2002,,,,
p_arakiarak1252-mBW-1,,p_arakiarak1252,mBW,"veroha-, verasi-",veroha-,,"veroha- = older, verasi- = younger sister-in-law",Francois2002,,,,
p_arakiarak1252-mBW-2,,p_arakiarak1252,mBW,"veroha-, verasi-",verasi-,,"veroha- = older, verasi- = younger sister-in-law",Francois2002,,,,
p_arakiarak1252-fBW-1,,p_arakiarak1252,fBW,vuggo-,vuggo-,,,Francois2002,,,,
p_arakiarak1252-mZH-1,,p_arakiarak1252,mZH,rahu-,rahu-,,,Francois2002,,,,
p_arakiarak1252-fZH-1,,p_arakiarak1252,fZH,rahu-,rahu-,,,Francois2002,,,,
p_arakiarak1252-mFBS-1,,p_arakiarak1252,mFBS,vodai-,vodai-,,,Francois2002,,,,
p_arakiarak1252-mFZS-1,,p_arakiarak1252,mFZS,ta,ta,,,Francois2002,,,,
p_arakiarak1252-mMBS-1,,p_arakiarak1252,mMBS,naru-,naru-,,,Francois2002,,,,
p_arakiarak1252-mMZS-1,,p_arakiarak1252,mMZS,vodai-,vodai-,,,Francois2002,,,,
p_arakiarak1252-mFBD-1,,p_arakiarak1252,mFBD,vesohori-,vesohori-,,,Francois2002,,,,
p_arakiarak1252-mFZD-1,,p_arakiarak1252,mFZD,vesohori-,vesohori-,,,Francois2002,,,,
p_arakiarak1252-mMBD-1,,p_arakiarak1252,mMBD,venaru-,venaru-,,,Francois2002,,,,
p_arakiarak1252-mMZD-1,,p_arakiarak1252,mMZD,vesohori-,vesohori-,,,Francois2002,,,,
p_arakiarak1252-fFBS-1,,p_arakiarak1252,fFBS,vodai-,vodai-,,,Francois2002,,,,
p_arakiarak1252-fMZS-1,,p_arakiarak1252,fMZS,vodai-,vodai-,,,Francois2002,,,,
p_arakiarak1252-fFBD-1,,p_arakiarak1252,fFBD,vesohori-,vesohori-,,,Francois2002,,,,
p_arakiarak1252-fMZD-1,,p_arakiarak1252,fMZD,vesohori-,vesohori-,,,Francois2002,,,,
p_arakiarak1252-mFeBS-1,,p_arakiarak1252,mFeBS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFyBS-1,,p_arakiarak1252,mFyBS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFeZS-1,,p_arakiarak1252,mFeZS,ta,ta,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFyZS-1,,p_arakiarak1252,mFyZS,ta,ta,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFeBD-1,,p_arakiarak1252,mFeBD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFyBD-1,,p_arakiarak1252,mFyBD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFeZD-1,,p_arakiarak1252,mFeZD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFyZD-1,,p_arakiarak1252,mFyZD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMeBS-1,,p_arakiarak1252,mMeBS,naru-,naru-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMyBS-1,,p_arakiarak1252,mMyBS,naru-,naru-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMeZS-1,,p_arakiarak1252,mMeZS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMyZS-1,,p_arakiarak1252,mMyZS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMeBD-1,,p_arakiarak1252,mMeBD,venaru-,venaru-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMyBD-1,,p_arakiarak1252,mMyBD,venaru-,venaru-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMeZD-1,,p_arakiarak1252,mMeZD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMyZD-1,,p_arakiarak1252,mMyZD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFBeS-1,,p_arakiarak1252,mFBeS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFByS-1,,p_arakiarak1252,mFByS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFZeS-1,,p_arakiarak1252,mFZeS,ta,ta,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFZyS-1,,p_arakiarak1252,mFZyS,ta,ta,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFBeD-1,,p_arakiarak1252,mFBeD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFByD-1,,p_arakiarak1252,mFByD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFZeD-1,,p_arakiarak1252,mFZeD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mFZyD-1,,p_arakiarak1252,mFZyD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMBeS-1,,p_arakiarak1252,mMBeS,naru-,naru-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMByS-1,,p_arakiarak1252,mMByS,naru-,naru-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMZeS-1,,p_arakiarak1252,mMZeS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMZyS-1,,p_arakiarak1252,mMZyS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMBeD-1,,p_arakiarak1252,mMBeD,venaru-,venaru-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMByD-1,,p_arakiarak1252,mMByD,venaru-,venaru-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMZeD-1,,p_arakiarak1252,mMZeD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-mMZyD-1,,p_arakiarak1252,mMZyD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fFeBS-1,,p_arakiarak1252,fFeBS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fFyBS-1,,p_arakiarak1252,fFyBS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fFeBD-1,,p_arakiarak1252,fFeBD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fFyBD-1,,p_arakiarak1252,fFyBD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fMeZS-1,,p_arakiarak1252,fMeZS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fMyZS-1,,p_arakiarak1252,fMyZS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fMeZD-1,,p_arakiarak1252,fMeZD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fMyZD-1,,p_arakiarak1252,fMyZD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fFBeS-1,,p_arakiarak1252,fFBeS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fFByS-1,,p_arakiarak1252,fFByS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fFBeD-1,,p_arakiarak1252,fFBeD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fFByD-1,,p_arakiarak1252,fFByD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fMZeS-1,,p_arakiarak1252,fMZeS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fMZyS-1,,p_arakiarak1252,fMZyS,vodai-,vodai-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fMZeD-1,,p_arakiarak1252,fMZeD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_arakiarak1252-fMZyD-1,,p_arakiarak1252,fMZyD,vesohori-,vesohori-,,Inferred; ,Francois2002,,,,
p_ariamoukariamouk1240a-meB-1,,p_ariamoukariamouk1240a,meB,tobro,tobro,,,Ross1996,,,,
p_ariamoukariamouk1240a-myB-1,,p_ariamoukariamouk1240a,myB,aiber,aiber,,,Ross1996,,,,
p_ariamoukariamouk1240a-feB-1,,p_ariamoukariamouk1240a,feB,lutno,lutno,,,Ross1996,,,,
p_ariamoukariamouk1240a-fyB-1,,p_ariamoukariamouk1240a,fyB,lutno,lutno,,,Ross1996,,,,
p_ariamoukariamouk1240a-meZ-1,,p_ariamoukariamouk1240a,meZ,lutno,lutno,,,Ross1996,,,,
p_ariamoukariamouk1240a-myZ-1,,p_ariamoukariamouk1240a,myZ,lutno,lutno,,,Ross1996,,,,
